category,id,name,level,sockets,rarity,core_effects,effects
Feet,1E544A,Survivor's Boots,rogue_dlc1_set02_feet_g,22,0,Set,,081EDE1E8A1D
Feet,1E5448,Survivor's Boots,rogue_dlc1_set02_feet_f,20,0,Set,,081EDE1E8A1C
Feet,1E5446,Survivor's Boots,rogue_dlc1_set02_feet_e,18,0,Set,,081EDE1E8A1B
Feet,1E5445,Survivor's Boots,rogue_dlc1_set02_feet_d,16,0,Set,,081EDE1E8A1A
Feet,1E5443,Survivor's Boots,rogue_dlc1_set02_feet_c,14,0,Set,,081EDE1E8A19
Feet,1E5441,Survivor's Boots,rogue_dlc1_set02_feet_b,12,0,Set,,081EDE1E8A18
Feet,1E543E,Survivor's Boots,rogue_dlc1_set02_feet_a,10,0,Set,,081EDE1E53DA
Legs,1E543B,Survivor's Leggings,rogue_dlc1_set02_legs_r,44,0,Set,,081EDB1E8A00
Legs,1E5439,Survivor's Leggings,rogue_dlc1_set02_legs_q,42,0,Set,,081EDB1E89FF
Legs,1E5438,Survivor's Leggings,rogue_dlc1_set02_legs_p,40,0,Set,,081EDB1E89FE
Legs,1E5436,Survivor's Leggings,rogue_dlc1_set02_legs_o,38,0,Set,,081EDB1E89FD
Legs,1E5434,Survivor's Leggings,rogue_dlc1_set02_legs_n,36,0,Set,,081EDB1E89FC
Legs,1E5432,Survivor's Leggings,rogue_dlc1_set02_legs_m,34,0,Set,,081EDB1E89FB
Legs,1E5430,Survivor's Leggings,rogue_dlc1_set02_legs_l,32,0,Set,,081EDB1E89FA
Legs,1E542F,Survivor's Leggings,rogue_dlc1_set02_legs_k,30,0,Set,,081EDB1E89F9
Legs,1E542D,Survivor's Leggings,rogue_dlc1_set02_legs_j,28,0,Set,,081EDB1E89F8
Legs,1E542B,Survivor's Leggings,rogue_dlc1_set02_legs_i,26,0,Set,,081EDB1E89F7
Legs,1E5429,Survivor's Leggings,rogue_dlc1_set02_legs_h,24,0,Set,,081EDB1E89F6
Legs,1E5427,Survivor's Leggings,rogue_dlc1_set02_legs_g,22,0,Set,,081EDB1E89F5
Legs,1E5426,Survivor's Leggings,rogue_dlc1_set02_legs_f,20,0,Set,,081EDB1E89F4
Legs,1E5424,Survivor's Leggings,rogue_dlc1_set02_legs_e,18,0,Set,,081EDB1E89F3
Legs,1E5422,Survivor's Leggings,rogue_dlc1_set02_legs_d,16,0,Set,,081EDB1E89F2
Legs,1E5420,Survivor's Leggings,rogue_dlc1_set02_legs_c,14,0,Set,,081EDB1E89F1
Legs,1E541F,Survivor's Leggings,rogue_dlc1_set02_legs_b,12,0,Set,,081EDB1E89F0
Legs,1E541D,Survivor's Leggings,rogue_dlc1_set02_legs_a,10,0,Set,,081EDB1E53D9
Hands,1E541C,Survivor's Gloves,rogue_dlc1_set02_hands_r,44,0,Set,,081EDD1E88D7
Hands,1E541A,Survivor's Gloves,rogue_dlc1_set02_hands_q,42,0,Set,,081EDD1E88D6
Hands,1E5418,Survivor's Gloves,rogue_dlc1_set02_hands_p,40,0,Set,,081EDD1E88D5
Hands,1E5416,Survivor's Gloves,rogue_dlc1_set02_hands_o,38,0,Set,,081EDD1E88D4
Hands,1E5413,Survivor's Gloves,rogue_dlc1_set02_hands_n,36,0,Set,,081EDD1E88D3
Hands,1E5411,Survivor's Gloves,rogue_dlc1_set02_hands_m,34,0,Set,,081EDD1E88D2
Hands,1E540F,Survivor's Gloves,rogue_dlc1_set02_hands_l,32,0,Set,,081EDD1E88D1
Hands,1E540C,Survivor's Gloves,rogue_dlc1_set02_hands_k,30,0,Set,,081EDD1E88D0
Hands,1E540B,Survivor's Gloves,rogue_dlc1_set02_hands_j,28,0,Set,,081EDD1E88CF
Hands,1E5408,Survivor's Gloves,rogue_dlc1_set02_hands_i,26,0,Set,,081EDD1E88CE
Hands,1E5407,Survivor's Gloves,rogue_dlc1_set02_hands_h,24,0,Set,,081EDD1E88CD
Hands,1E5406,Survivor's Gloves,rogue_dlc1_set02_hands_g,22,0,Set,,081EDD1E88CC
Hands,1E5405,Survivor's Gloves,rogue_dlc1_set02_hands_f,20,0,Set,,081EDD1E88CB
Hands,1E5404,Survivor's Gloves,rogue_dlc1_set02_hands_e,18,0,Set,,081EDD1E88CA
Hands,1E5403,Survivor's Gloves,rogue_dlc1_set02_hands_d,16,0,Set,,081EDD1E88C9
Hands,1E5402,Survivor's Gloves,rogue_dlc1_set02_hands_c,14,0,Set,,081EDD1E88C8
Hands,1E5401,Survivor's Gloves,rogue_dlc1_set02_hands_b,12,0,Set,,081EDD1E88C7
Hands,1E5400,Survivor's Gloves,rogue_dlc1_set02_hands_a,10,0,Set,,081EDD1E53D8
Torso,1E53FF,Survivor's Jacket,rogue_dlc1_set02_torso_r,44,0,Set,,081EDA1AC3071E8969
Torso,1E53FE,Survivor's Jacket,rogue_dlc1_set02_torso_q,42,0,Set,,081EDA1AC3071E8968
Torso,1E53FD,Survivor's Jacket,rogue_dlc1_set02_torso_p,40,0,Set,,081EDA1AC3071E8967
Torso,1E53FC,Survivor's Jacket,rogue_dlc1_set02_torso_o,38,0,Set,,081EDA1AC3071E8966
Torso,1E53FB,Survivor's Jacket,rogue_dlc1_set02_torso_n,36,0,Set,,081EDA1AC3071E8964
Torso,1E53FA,Survivor's Jacket,rogue_dlc1_set02_torso_m,34,0,Set,,081EDA1AC3071E8963
Torso,1E53F9,Survivor's Jacket,rogue_dlc1_set02_torso_l,32,0,Set,,081EDA1AC3071E8961
Torso,1E53F8,Survivor's Jacket,rogue_dlc1_set02_torso_k,30,0,Set,,081EDA1AC3071E8960
Torso,1E53F7,Survivor's Jacket,rogue_dlc1_set02_torso_j,28,0,Set,,081EDA1AC3071E895E
Torso,1E53F6,Survivor's Jacket,rogue_dlc1_set02_torso_i,26,0,Set,,081EDA1AC3071E895D
Torso,1E53F5,Survivor's Jacket,rogue_dlc1_set02_torso_h,24,0,Set,,081EDA1AC3071E895C
Torso,1E53F4,Survivor's Jacket,rogue_dlc1_set02_torso_g,22,0,Set,,081EDA1AC3071E895B
Torso,1E53F3,Survivor's Jacket,rogue_dlc1_set02_torso_f,20,0,Set,,081EDA1AC3071E895A
Torso,1E53F2,Survivor's Jacket,rogue_dlc1_set02_torso_e,18,0,Set,,081EDA1AC3071E8959
Torso,1E53F1,Survivor's Jacket,rogue_dlc1_set02_torso_d,16,0,Set,,081EDA1AC3071E8958
Torso,1E53F0,Survivor's Jacket,rogue_dlc1_set02_torso_c,14,0,Set,,081EDA1AC3071E8957
Torso,1E53EF,Survivor's Jacket,rogue_dlc1_set02_torso_b,12,0,Set,,081EDA1AC3071E8956
Torso,1E53EE,Survivor's Jacket,rogue_dlc1_set02_torso_a,10,0,Set,,081EDA1AC3071E53D7
Hat,1E53ED,Survivor's Hood,rogue_dlc1_set02_head_r,44,0,Set,,081EDC1E88B8
Hat,1E53EC,Survivor's Hood,rogue_dlc1_set02_head_q,42,0,Set,,081EDC1E88B7
Hat,1E53EB,Survivor's Hood,rogue_dlc1_set02_head_p,40,0,Set,,081EDC1E88B6
Hat,1E53EA,Survivor's Hood,rogue_dlc1_set02_head_o,38,0,Set,,081EDC1E88B5
Hat,1E53E9,Survivor's Hood,rogue_dlc1_set02_head_n,36,0,Set,,081EDC1E88B4
Hat,1E53E8,Survivor's Hood,rogue_dlc1_set02_head_m,34,0,Set,,081EDC1E88B3
Hat,1E53E7,Survivor's Hood,rogue_dlc1_set02_head_l,32,0,Set,,081EDC1E88B2
Hat,1E53E6,Survivor's Hood,rogue_dlc1_set02_head_k,30,0,Set,,081EDC1E88B1
Hat,1E53E5,Survivor's Hood,rogue_dlc1_set02_head_j,28,0,Set,,081EDC1E88B0
Hat,1E53E4,Survivor's Hood,rogue_dlc1_set02_head_i,26,0,Set,,081EDC1E88AF
Hat,1E53E3,Survivor's Hood,rogue_dlc1_set02_head_h,24,0,Set,,081EDC1E88AE
Hat,1E53E2,Survivor's Hood,rogue_dlc1_set02_head_g,22,0,Set,,081EDC1E88AD
Hat,1E53E1,Survivor's Hood,rogue_dlc1_set02_head_f,20,0,Set,,081EDC1E88AC
Hat,1E53E0,Survivor's Hood,rogue_dlc1_set02_head_e,18,0,Set,,081EDC1E88AB
Hat,1E53DF,Survivor's Hood,rogue_dlc1_set02_head_d,16,0,Set,,081EDC1E88AA
Hat,1E53DE,Survivor's Hood,rogue_dlc1_set02_head_c,14,0,Set,,081EDC1E88A9
Hat,1E53DD,Survivor's Hood,rogue_dlc1_set02_head_b,12,0,Set,,081EDC1E88A8
Hat,1E53DC,Survivor's Hood,rogue_dlc1_set02_head_a,10,0,Set,,081EDC1E53D6
Feet,1E53C9,Privateer's Boots,rogue_dlc1_set01_feet_r,44,0,Set,,081EDE1E889E
Feet,1E53C8,Privateer's Boots,rogue_dlc1_set01_feet_q,42,0,Set,,081EDE1E889D
Feet,1E53C7,Privateer's Boots,rogue_dlc1_set01_feet_p,40,0,Set,,081EDE1E889C
Feet,1E53C6,Privateer's Boots,rogue_dlc1_set01_feet_o,38,0,Set,,081EDE1E889B
Feet,1E53C5,Privateer's Boots,rogue_dlc1_set01_feet_n,36,0,Set,,081EDE1E889A
Feet,1E53C4,Privateer's Boots,rogue_dlc1_set01_feet_m,34,0,Set,,081EDE1E8899
Feet,1E53C3,Privateer's Boots,rogue_dlc1_set01_feet_l,32,0,Set,,081EDE1E8898
Feet,1E53C2,Privateer's Boots,rogue_dlc1_set01_feet_k,30,0,Set,,081EDE1E8897
Feet,1E53C1,Privateer's Boots,rogue_dlc1_set01_feet_j,28,0,Set,,081EDE1E8896
Feet,1E53C0,Privateer's Boots,rogue_dlc1_set01_feet_i,26,0,Set,,081EDE1E8895
Feet,1E53BF,Privateer's Boots,rogue_dlc1_set01_feet_h,24,0,Set,,081EDE1E8894
Feet,1E53BE,Privateer's Boots,rogue_dlc1_set01_feet_g,22,0,Set,,081EDE1E8893
Feet,1E53BD,Privateer's Boots,rogue_dlc1_set01_feet_f,20,0,Set,,081EDE1E8892
Feet,1E53BC,Privateer's Boots,rogue_dlc1_set01_feet_e,18,0,Set,,081EDE1E8891
Feet,1E53BB,Privateer's Boots,rogue_dlc1_set01_feet_d,16,0,Set,,081EDE1E8890
Feet,1E53BA,Privateer's Boots,rogue_dlc1_set01_feet_c,14,0,Set,,081EDE1E888F
Feet,1E53B9,Privateer's Boots,rogue_dlc1_set01_feet_b,12,0,Set,,081EDE1E888E
Feet,1E53B8,Privateer's Boots,rogue_dlc1_set01_feet_a,10,0,Set,,081EDE1E53CA
Legs,1E53B7,Privateer's Leggings,rogue_dlc1_set01_legs_r,44,0,Set,,081EDB1E8886
Legs,1E53B6,Privateer's Leggings,rogue_dlc1_set01_legs_q,42,0,Set,,081EDB1E8885
Legs,1E53B4,Privateer's Leggings,rogue_dlc1_set01_legs_p,40,0,Set,,081EDB1E8884
Legs,1E53B3,Privateer's Leggings,rogue_dlc1_set01_legs_o,38,0,Set,,081EDB1E8882
Legs,1E53B1,Privateer's Leggings,rogue_dlc1_set01_legs_n,36,0,Set,,081EDB1E8882
Legs,1E53AF,Privateer's Leggings,rogue_dlc1_set01_legs_m,34,0,Set,,081EDB1E8881
Legs,1E53AE,Privateer's Leggings,rogue_dlc1_set01_legs_l,32,0,Set,,081EDB1E8880
Legs,1E53AD,Privateer's Leggings,rogue_dlc1_set01_legs_k,30,0,Set,,081EDB1E887E
Legs,1E53AC,Privateer's Leggings,rogue_dlc1_set01_legs_j,28,0,Set,,081EDB1E887D
Legs,1E53AB,Privateer's Leggings,rogue_dlc1_set01_legs_i,26,0,Set,,081EDB1E887C
Legs,1E53AA,Privateer's Leggings,rogue_dlc1_set01_legs_h,24,0,Set,,081EDB1E887B
Legs,1E53A9,Privateer's Leggings,rogue_dlc1_set01_legs_g,22,0,Set,,081EDB1E887A
Legs,1E53A8,Privateer's Leggings,rogue_dlc1_set01_legs_f,20,0,Set,,081EDB1E8879
Legs,1E53A7,Privateer's Leggings,rogue_dlc1_set01_legs_e,18,0,Set,,081EDB1E8878
Legs,1E53A5,Privateer's Leggings,rogue_dlc1_set01_legs_d,16,0,Set,,081EDB1E8877
Legs,1E53A4,Privateer's Leggings,rogue_dlc1_set01_legs_c,14,0,Set,,081EDB1E8876
Legs,1E53A3,Privateer's Leggings,rogue_dlc1_set01_legs_b,12,0,Set,,081EDB1E8875
Legs,1E53A1,Privateer's Leggings,rogue_dlc1_set01_legs_a,10,0,Set,,081EDB1E53CC
Hands,1E539F,Privateer's Gloves,rogue_dlc1_set01_hands_r,44,0,Set,,081EDD1E881A
Hands,1E539E,Privateer's Gloves,rogue_dlc1_set01_hands_q,42,0,Set,,081EDD1E8819
Hands,1E539C,Privateer's Gloves,rogue_dlc1_set01_hands_p,40,0,Set,,081EDD1E8818
Hands,1E539B,Privateer's Gloves,rogue_dlc1_set01_hands_o,38,0,Set,,081EDD1E8817
Hands,1E5399,Privateer's Gloves,rogue_dlc1_set01_hands_n,36,0,Set,,081EDD1E8816
Hands,1E5398,Privateer's Gloves,rogue_dlc1_set01_hands_m,34,0,Set,,081EDD1E8815
Hands,1E5396,Privateer's Gloves,rogue_dlc1_set01_hands_l,32,0,Set,,081EDD1E8814
Hands,1E5394,Privateer's Gloves,rogue_dlc1_set01_hands_k,30,0,Set,,081EDD1E8813
Hands,1E5393,Privateer's Gloves,rogue_dlc1_set01_hands_j,28,0,Set,,081EDD1E8811
Hands,1E5392,Privateer's Gloves,rogue_dlc1_set01_hands_i,26,0,Set,,081EDD1E8810
Hands,1E5391,Privateer's Gloves,rogue_dlc1_set01_hands_h,24,0,Set,,081EDD1E880F
Hands,1E5390,Privateer's Gloves,rogue_dlc1_set01_hands_g,22,0,Set,,081EDD1E880E
Hands,1E538F,Privateer's Gloves,rogue_dlc1_set01_hands_f,20,0,Set,,081EDD1E880D
Hands,1E538E,Privateer's Gloves,rogue_dlc1_set01_hands_e,18,0,Set,,081EDD1E880C
Hands,1E538D,Privateer's Gloves,rogue_dlc1_set01_hands_d,16,0,Set,,081EDD1E880B
Hands,1E538C,Privateer's Gloves,rogue_dlc1_set01_hands_c,14,0,Set,,081EDD1E880A
Hands,1E538B,Privateer's Gloves,rogue_dlc1_set01_hands_b,12,0,Set,,081EDD1E8809
Hands,1E538A,Privateer's Gloves,rogue_dlc1_set01_hands_a,10,0,Set,,081EDD1E53CB
Torso,1E5389,Privateer's Vest,rogue_dlc1_set01_torso_r,44,0,Set,,081EDA1AC3071E8838
Torso,1E5388,Privateer's Vest,rogue_dlc1_set01_torso_q,42,0,Set,,081EDA1AC3071E8836
Torso,1E5387,Privateer's Vest,rogue_dlc1_set01_torso_p,40,0,Set,,081EDA1AC3071E8835
Torso,1E5386,Privateer's Vest,rogue_dlc1_set01_torso_o,38,0,Set,,081EDA1AC3071E8833
Torso,1E5385,Privateer's Vest,rogue_dlc1_set01_torso_n,36,0,Set,,081EDA1AC3071E8832
Torso,1E5384,Privateer's Vest,rogue_dlc1_set01_torso_m,34,0,Set,,081EDA1AC3071E8831
Torso,1E5383,Privateer's Vest,rogue_dlc1_set01_torso_l,32,0,Set,,081EDA1AC3071E8830
Torso,1E5382,Privateer's Vest,rogue_dlc1_set01_torso_k,30,0,Set,,081EDA1AC3071E882F
Torso,1E5381,Privateer's Vest,rogue_dlc1_set01_torso_j,28,0,Set,,081EDA1AC3071E882E
Torso,1E5380,Privateer's Vest,rogue_dlc1_set01_torso_i,26,0,Set,,081EDA1AC3071E882D
Torso,1E537F,Privateer's Vest,rogue_dlc1_set01_torso_h,24,0,Set,,081EDA1AC3071E882C
Torso,1E537E,Privateer's Vest,rogue_dlc1_set01_torso_g,22,0,Set,,081EDA1AC3071E882B
Torso,1E537D,Privateer's Vest,rogue_dlc1_set01_torso_f,20,0,Set,,081EDA1AC3071E882A
Torso,1E537C,Privateer's Vest,rogue_dlc1_set01_torso_e,18,0,Set,,081EDA1AC3071E8829
Torso,1E537B,Privateer's Vest,rogue_dlc1_set01_torso_d,16,0,Set,,081EDA1AC3071E8828
Torso,1E537A,Privateer's Vest,rogue_dlc1_set01_torso_c,14,0,Set,,081EDA1AC3071E8827
Torso,1E5379,Privateer's Vest,rogue_dlc1_set01_torso_b,12,0,Set,,081EDA1AC3071E8826
Torso,1E5378,Privateer's Vest,rogue_dlc1_set01_torso_a,10,0,Set,,081EDA1AC3071E53CD
Hat,1E4DEA,Privateer's Hood,rogue_dlc1_set01_head_r,44,0,Set,,081EDC1E87F0
Hat,1E4DE9,Privateer's Hood,rogue_dlc1_set01_head_q,42,0,Set,,081EDC1E87EF
Hat,1E4DE8,Privateer's Hood,rogue_dlc1_set01_head_p,40,0,Set,,081EDC1E87EE
Hat,1E4DE7,Privateer's Hood,rogue_dlc1_set01_head_o,38,0,Set,,081EDC1E87ED
Hat,1E4DE6,Privateer's Hood,rogue_dlc1_set01_head_n,36,0,Set,,081EDC1E87EC
Hat,1E4DE5,Privateer's Hood,rogue_dlc1_set01_head_m,34,0,Set,,081EDC1E87EB
Hat,1E4DE4,Privateer's Hood,rogue_dlc1_set01_head_l,32,0,Set,,081EDC1E87EA
Hat,1E4DE3,Privateer's Hood,rogue_dlc1_set01_head_k,30,0,Set,,081EDC1E87E9
Hat,1E4DE2,Privateer's Hood,rogue_dlc1_set01_head_j,28,0,Set,,081EDC1E87E8
Hat,1E4DE1,Privateer's Hood,rogue_dlc1_set01_head_i,26,0,Set,,081EDC1E87E7
Hat,1E4DE0,Privateer's Hood,rogue_dlc1_set01_head_h,24,0,Set,,081EDC1E87E6
Hat,1E4DDF,Privateer's Hood,rogue_dlc1_set01_head_g,22,0,Set,,081EDC1E87E5
Hat,1E4DDE,Privateer's Hood,rogue_dlc1_set01_head_f,20,0,Set,,081EDC1E87E4
Hat,1E4DDD,Privateer's Hood,rogue_dlc1_set01_head_e,18,0,Set,,081EDC1E87E3
Hat,1E4DDC,Privateer's Hood,rogue_dlc1_set01_head_d,16,0,Set,,081EDC1E87E2
Hat,1E4DDB,Privateer's Hood,rogue_dlc1_set01_head_c,14,0,Set,,081EDC1E87E1
Hat,1E4DDA,Privateer's Hood,rogue_dlc1_set01_head_b,12,0,Set,,081EDC1E87E0
Hat,1E4DD9,Privateer's Hood,rogue_dlc1_set01_head_a,10,0,Set,,081EDC1E4DEC
Feet,1E4D4F,Dvergan Greaves,warrior_dlc1_set02_feet_r,44,0,Set,,1D1E841E87C0
Feet,1E4D4E,Dvergan Greaves,warrior_dlc1_set02_feet_q,42,0,Set,,1D1E841E87BF
Feet,1E4D4D,Dvergan Greaves,warrior_dlc1_set02_feet_p,40,0,Set,,1D1E841E87BE
Feet,1E4D4C,Dvergan Greaves,warrior_dlc1_set02_feet_o,38,0,Set,,1D1E841E87BD
Feet,1E4D4B,Dvergan Greaves,warrior_dlc1_set02_feet_n,36,0,Set,,1D1E841E87BC
Feet,1E4D4A,Dvergan Greaves,warrior_dlc1_set02_feet_m,34,0,Set,,1D1E841E87BB
Feet,1E4D49,Dvergan Greaves,warrior_dlc1_set02_feet_l,32,0,Set,,1D1E841E87BA
Feet,1E4D48,Dvergan Greaves,warrior_dlc1_set02_feet_k,30,0,Set,,1D1E841E87B9
Feet,1E4D47,Dvergan Greaves,warrior_dlc1_set02_feet_j,28,0,Set,,1D1E841E87B8
Feet,1E4D46,Dvergan Greaves,warrior_dlc1_set02_feet_i,26,0,Set,,1D1E841E87B7
Feet,1E4D45,Dvergan Greaves,warrior_dlc1_set02_feet_h,24,0,Set,,1D1E841E87B6
Feet,1E4D44,Dvergan Greaves,warrior_dlc1_set02_feet_g,22,0,Set,,1D1E841E87B5
Feet,1E4D43,Dvergan Greaves,warrior_dlc1_set02_feet_f,20,0,Set,,1D1E841E87B4
Feet,1E4D42,Dvergan Greaves,warrior_dlc1_set02_feet_e,18,0,Set,,1D1E841E87B3
Feet,1E4D41,Dvergan Greaves,warrior_dlc1_set02_feet_d,16,0,Set,,1D1E841E87B2
Feet,1E4D40,Dvergan Greaves,warrior_dlc1_set02_feet_c,14,0,Set,,1D1E841E87B1
Feet,1E4D3F,Dvergan Greaves,warrior_dlc1_set02_feet_b,12,0,Set,,1D1E841E87B0
Feet,1E4D3E,Dvergan Greaves,warrior_dlc1_set02_feet_a,10,0,Set,,1D1E841E4D99
Legs,1E4D3D,Dvergan Chausses,warrior_dlc1_set02_legs_r,44,0,Set,,1D1E811E8797
Legs,1E4D3B,Dvergan Chausses,warrior_dlc1_set02_legs_q,42,0,Set,,1D1E811E8796
Legs,1E4D3A,Dvergan Chausses,warrior_dlc1_set02_legs_p,40,0,Set,,1D1E811E8795
Legs,1E4D39,Dvergan Chausses,warrior_dlc1_set02_legs_o,38,0,Set,,1D1E811E8794
Legs,1E4D38,Dvergan Chausses,warrior_dlc1_set02_legs_n,36,0,Set,,1D1E811E8793
Legs,1E4D37,Dvergan Chausses,warrior_dlc1_set02_legs_m,34,0,Set,,1D1E811E8792
Legs,1E4D36,Dvergan Chausses,warrior_dlc1_set02_legs_l,32,0,Set,,1D1E811E8791
Legs,1E4D35,Dvergan Chausses,warrior_dlc1_set02_legs_k,30,0,Set,,1D1E811E8790
Legs,1E4D34,Dvergan Chausses,warrior_dlc1_set02_legs_j,28,0,Set,,1D1E811E878E
Legs,1E4D33,Dvergan Chausses,warrior_dlc1_set02_legs_i,26,0,Set,,1D1E811E878D
Legs,1E4D32,Dvergan Chausses,warrior_dlc1_set02_legs_h,24,0,Set,,1D1E811E878C
Legs,1E4D30,Dvergan Chausses,warrior_dlc1_set02_legs_g,22,0,Set,,1D1E811E878A
Legs,1E4D2F,Dvergan Chausses,warrior_dlc1_set02_legs_f,20,0,Set,,1D1E811E8789
Legs,1E4D2E,Dvergan Chausses,warrior_dlc1_set02_legs_e,18,0,Set,,1D1E811E8788
Legs,1E4D2D,Dvergan Chausses,warrior_dlc1_set02_legs_d,16,0,Set,,1D1E811E8787
Legs,1E4D2C,Dvergan Chausses,warrior_dlc1_set02_legs_c,14,0,Set,,1D1E811E8786
Legs,1E4D2B,Dvergan Chausses,warrior_dlc1_set02_legs_b,12,0,Set,,1D1E811E8785
Legs,1E4D2A,Dvergan Chausses,warrior_dlc1_set02_legs_a,10,0,Set,,1D1E811E4D98
Hands,1E4D29,Dvergan Gauntlets,warrior_dlc1_set02_hands_r,44,0,Set,,1D1E831E8723
Hands,1E4D28,Dvergan Gauntlets,warrior_dlc1_set02_hands_q,42,0,Set,,1D1E831E8722
Hands,1E4D27,Dvergan Gauntlets,warrior_dlc1_set02_hands_p,40,0,Set,,1D1E831E8721
Hands,1E4D26,Dvergan Gauntlets,warrior_dlc1_set02_hands_o,38,0,Set,,1D1E831E8720
Hands,1E4D25,Dvergan Gauntlets,warrior_dlc1_set02_hands_n,36,0,Set,,1D1E831E871F
Hands,1E4D24,Dvergan Gauntlets,warrior_dlc1_set02_hands_m,34,0,Set,,1D1E831E871E
Hands,1E4D23,Dvergan Gauntlets,warrior_dlc1_set02_hands_l,32,0,Set,,1D1E831E871D
Hands,1E4D22,Dvergan Gauntlets,warrior_dlc1_set02_hands_k,30,0,Set,,1D1E831E871C
Hands,1E4D21,Dvergan Gauntlets,warrior_dlc1_set02_hands_j,28,0,Set,,1D1E831E871B
Hands,1E4D20,Dvergan Gauntlets,warrior_dlc1_set02_hands_i,26,0,Set,,1D1E831E871A
Hands,1E4D1F,Dvergan Gauntlets,warrior_dlc1_set02_hands_h,24,0,Set,,1D1E831E8719
Hands,1E4D1E,Dvergan Gauntlets,warrior_dlc1_set02_hands_g,22,0,Set,,1D1E831E8718
Hands,1E4D1D,Dvergan Gauntlets,warrior_dlc1_set02_hands_f,20,0,Set,,1D1E831E8717
Hands,1E4D1C,Dvergan Gauntlets,warrior_dlc1_set02_hands_e,18,0,Set,,1D1E831E8716
Hands,1E4D1B,Dvergan Gauntlets,warrior_dlc1_set02_hands_d,16,0,Set,,1D1E831E8715
Hands,1E4D1A,Dvergan Gauntlets,warrior_dlc1_set02_hands_c,14,0,Set,,1D1E831E8714
Hands,1E4D19,Dvergan Gauntlets,warrior_dlc1_set02_hands_b,12,0,Set,,1D1E831E8713
Hands,1E4D18,Dvergan Gauntlets,warrior_dlc1_set02_hands_a,10,0,Set,,1D1E831E4D97
Torso,1E4D17,Dvergan Cuirass,warrior_dlc1_set02_torso_r,44,0,Set,,1D1E801AC3071E8734
Torso,1E4D16,Dvergan Cuirass,warrior_dlc1_set02_torso_q,42,0,Set,,1D1E801AC3071E8733
Torso,1E4D15,Dvergan Cuirass,warrior_dlc1_set02_torso_p,40,0,Set,,1D1E801AC3071E8732
Torso,1E4D14,Dvergan Cuirass,warrior_dlc1_set02_torso_o,38,0,Set,,1D1E801AC3071E8731
Torso,1E4D13,Dvergan Cuirass,warrior_dlc1_set02_torso_n,36,0,Set,,1D1E801AC3071E8730
Torso,1E4D12,Dvergan Cuirass,warrior_dlc1_set02_torso_m,34,0,Set,,1D1E801AC3071E872F
Torso,1E4D11,Dvergan Cuirass,warrior_dlc1_set02_torso_l,32,0,Set,,1D1E801AC3071E872E
Torso,1E4D10,Dvergan Cuirass,warrior_dlc1_set02_torso_k,30,0,Set,,1D1E801AC3071E872D
Torso,1E4D0F,Dvergan Cuirass,warrior_dlc1_set02_torso_j,28,0,Set,,1D1E801AC3071E872C
Torso,1E4D0E,Dvergan Cuirass,warrior_dlc1_set02_torso_i,26,0,Set,,1D1E801AC3071E872B
Torso,1E4D0D,Dvergan Cuirass,warrior_dlc1_set02_torso_h,24,0,Set,,1D1E801AC3071E872A
Torso,1E4D0C,Dvergan Cuirass,warrior_dlc1_set02_torso_g,22,0,Set,,1D1E801AC3071E8729
Torso,1E4D0B,Dvergan Cuirass,warrior_dlc1_set02_torso_f,20,0,Set,,1D1E801AC3071E8728
Torso,1E4D0A,Dvergan Cuirass,warrior_dlc1_set02_torso_e,18,0,Set,,1D1E801AC3071E8727
Torso,1E4D09,Dvergan Cuirass,warrior_dlc1_set02_torso_d,16,0,Set,,1D1E801AC3071E8726
Torso,1E4D08,Dvergan Cuirass,warrior_dlc1_set02_torso_c,14,0,Set,,1D1E801AC3071E8725
Torso,1E4D07,Dvergan Cuirass,warrior_dlc1_set02_torso_b,12,0,Set,,1D1E801AC3071E8724
Torso,1E4D06,Dvergan Cuirass,warrior_dlc1_set02_torso_a,10,0,Set,,1D1E801AC3071E4D96
Hat,1E4D05,Dvergan Ceremonial Helm,warrior_dlc1_set02_head_r,44,0,Set,,1D1E821E86F7
Hat,1E4D04,Dvergan Ceremonial Helm,warrior_dlc1_set02_head_q,42,0,Set,,1D1E821E86F6
Hat,1E4D03,Dvergan Ceremonial Helm,warrior_dlc1_set02_head_p,40,0,Set,,1D1E821E86F5
Hat,1E4D02,Dvergan Ceremonial Helm,warrior_dlc1_set02_head_o,38,0,Set,,1D1E821E86F4
Hat,1E4D01,Dvergan Ceremonial Helm,warrior_dlc1_set02_head_n,36,0,Set,,1D1E821E86F3
Hat,1E4D00,Dvergan Ceremonial Helm,warrior_dlc1_set02_head_m,34,0,Set,,1D1E821E86F2
Hat,1E4CFF,Dvergan Ceremonial Helm,warrior_dlc1_set02_head_l,32,0,Set,,1D1E821E86F1
Hat,1E4CFE,Dvergan Ceremonial Helm,warrior_dlc1_set02_head_k,30,0,Set,,1D1E821E86F0
Hat,1E4CFD,Dvergan Ceremonial Helm,warrior_dlc1_set02_head_j,28,0,Set,,1D1E821E86EF
Hat,1E4CFB,Dvergan Ceremonial Helm,warrior_dlc1_set02_head_i,26,0,Set,,1D1E821E86EE
Hat,1E4CF9,Dvergan Ceremonial Helm,warrior_dlc1_set02_head_h,24,0,Set,,1D1E821E86ED
Hat,1E4CF8,Dvergan Ceremonial Helm,warrior_dlc1_set02_head_g,22,0,Set,,1D1E821E86EC
